level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	kind
0	0		Havre	48.55	-109.68	770				5153	-999-999	-999-999		2.3		CHUAN	0-20400-0-5153	great falls	170.1	47.5002778	-111.3		-999																				inconsistentCoordinates
0	0		HAVRE	48.5667	-109.6667	760.2				24035	1927	1947	True	0.4		IGRA2	0-20300-0-24035	great falls	170.1	47.5002778	-111.3	USW00024035																					inconsistentCoordinates
1	2		HAVRE (AMOS)	48.55	-109.767	792.0				72777	1973	1975	True	7.5		IGRA2	0-20300-0-72777	great falls	170.1	47.5002778	-111.3	USM00072777																					inconsistentCoordinates
0	0	0-20000-0-72777	HAVRE/CITY COUNTY,  MT.	48.55	-109.76666666666667	792.0	Surface land meteorological station (SYNOP), GOS, RBSN(S)	48 33 00N	109 46 00W	72777	999	999	False	7.5		OSCAR	0-20000-0-72777	great falls	170.1	47.5002778	-111.3																						inconsistentCoordinates
0	0		[THV] Havre - USWB Office, 210 2nd St. E, Havre, MT (WBAN=24035)	48.552	-109.68	-999				72777				2.1		SCHROEDER	0-20600-0-72777	great falls	170.1	47.5002778	-111.3		72777	2669.0	1927-08-06 00:00:00	1927-08-06 00:00:00																	inconsistentCoordinates
0	0		HAVRE	48.57	-109.67	758.952				24035	18920501	18920831		0.0		WBAN	0-20500-0-24035	great falls	170.1	47.5002778	-111.3																						inconsistentCoordinates
1	1		HAVRE	48.57	-109.67	764.1336				24035	18970101	19040101		0.0		WBAN	0-20500-0-24035	great falls	170.1	47.5002778	-111.3																						inconsistentCoordinates
2	2		HAVRE	48.57	-109.67	758.952				24035	18930101	18970101		0.0		WBAN	0-20500-0-24035	great falls	170.1	47.5002778	-111.3																						inconsistentCoordinates
3	3		HAVRE	48.57	-109.67	758.952				24035	18920831	18930101		0.0		WBAN	0-20500-0-24035	great falls	170.1	47.5002778	-111.3																						inconsistentCoordinates
4	4		HAVRE WB CITY	48.57	-109.67	759.8664				24035	19480101	19480131		0.0		WBAN	0-20500-0-24035	great falls	170.1	47.5002778	-111.3																						inconsistentCoordinates
5	5		HAVRE WB CITY	48.57	-109.67	759.8664				24035	19480131	19491231		0.0		WBAN	0-20500-0-24035	great falls	170.1	47.5002778	-111.3																						inconsistentCoordinates
6	6		HAVRE WB CITY	48.57	-109.67	759.8664				24035	19491231	19500501		0.0		WBAN	0-20500-0-24035	great falls	170.1	47.5002778	-111.3																						inconsistentCoordinates
7	7		HAVRE WB CITY	48.57	-109.67	759.8664				24035	19500501	19610131		0.0		WBAN	0-20500-0-24035	great falls	170.1	47.5002778	-111.3																						inconsistentCoordinates
8	8		HAVRE	48.57	-109.67	759.8664				24035	19040101	19480101		0.0		WBAN	0-20500-0-24035	great falls	170.1	47.5002778	-111.3																						inconsistentCoordinates
9	9		HAVRE WSO AP	48.54	-109.76	789.432				94012	19950301	19980102		7.4		WBAN	0-20500-0-94012	great falls	170.1	47.5002778	-111.3		72777.0																				inconsistentCoordinates
10	10		HAVRE WSO AP	48.54	-109.76	789.432				94012	19940401	19950101		7.4		WBAN	0-20500-0-94012	great falls	170.1	47.5002778	-111.3		72777.0																				inconsistentCoordinates
11	11		HAVRE WSO AP	48.54	-109.76	789.432				94012	19950101	19950301		7.4		WBAN	0-20500-0-94012	great falls	170.1	47.5002778	-111.3		72777.0																				inconsistentCoordinates
12	12		HAVRE CITY COUNTY AP	48.54	-109.76	789.432				94012	19980102	99991231		7.4		WBAN	0-20500-0-94012	great falls	170.1	47.5002778	-111.3		72777.0																				inconsistentCoordinates
13	13		HAVRE WSO AP	48.55	-109.77	789.432				94012	19930101	19940401		7.7		WBAN	0-20500-0-94012	great falls	170.1	47.5002778	-111.3		72777.0																				inconsistentCoordinates
14	14		HAVRE WB ARPT	48.55	-109.77	787.908				94012	19700101	19760601		7.7		WBAN	0-20500-0-94012	great falls	170.1	47.5002778	-111.3		72777.0																				inconsistentCoordinates
15	15		HAVRE WB ARPT	48.55	-109.77	787.908				94012	19610125	19700101		7.7		WBAN	0-20500-0-94012	great falls	170.1	47.5002778	-111.3		72777.0																				inconsistentCoordinates
16	16		HAVRE CITY-COUNTY AP	48.55	-109.77	789.1272				94012	19610101	19610125		7.7		WBAN	0-20500-0-94012	great falls	170.1	47.5002778	-111.3		72777.0																				inconsistentCoordinates
17	17		HAVRE CITY-COUNTY AP	48.55	-109.77	789.1272				94012	19591102	19610101		7.7		WBAN	0-20500-0-94012	great falls	170.1	47.5002778	-111.3																						inconsistentCoordinates
18	18		HAVRE WB ARPT	48.55	-109.77	787.908				94012	19780501	19811231		7.7		WBAN	0-20500-0-94012	great falls	170.1	47.5002778	-111.3		72777.0																				inconsistentCoordinates
19	19		HAVRE WB ARPT	48.55	-109.77	787.908				94012	19811231	19880301		7.7		WBAN	0-20500-0-94012	great falls	170.1	47.5002778	-111.3		72777.0																				inconsistentCoordinates
20	20		HAVRE WSO AP	48.55	-109.77	787.6032				94012	19880301	19930101		7.7		WBAN	0-20500-0-94012	great falls	170.1	47.5002778	-111.3		72777.0																				inconsistentCoordinates
21	21		HAVRE WB ARPT	48.55	-109.77	787.908				94012	19760601	19761031		7.7		WBAN	0-20500-0-94012	great falls	170.1	47.5002778	-111.3		72777.0																				inconsistentCoordinates
22	22		HAVRE WB ARPT	48.55	-109.77	787.908				94012	19761031	19780501		7.7		WBAN	0-20500-0-94012	great falls	170.1	47.5002778	-111.3		72777.0																				inconsistentCoordinates
0	0		HARVE                    	48.55	-109.76666666666668	-999.0				72777				7.5		WMO	0-20700-0-72777	great falls	170.1	47.5002778	-111.3		72777	1346.0																			inconsistentCoordinates
