level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	rolla	41.4	37.9513889	-91.77111109999998																						[37.73, 37.73]	[-92.15, -92.15]	era5.conv._2:3938	era5_2	19641023	19641112	2:3938	0-20500-0-3938	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20300-0-nan	IGRA2	rolla	41.4	37.9513889	-91.77111109999998																						[37.73, 37.73]	[-92.15, -92.15]	era5.conv._2:3938	era5_2	19641023	19641112	2:3938	0-20500-0-3938	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		FT LNRD WD AAF	37.73	-92.15	351.12960000000004				3938.0	19630301.0	19760101.0		0.0		0-20500-0-3938	WBAN	rolla	41.4	37.9513889	-91.77111109999998																						[37.73, 37.73]	[-92.15, -92.15]	era5.conv._2:3938	era5_2	19641023	19641112	2:3938	0-20500-0-3938	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		FT LNRD WD AAF	37.75	-92.15	351.12960000000004				3938.0	19950101.0	99991231.0		2.2		0-20500-0-3938	WBAN	rolla	41.4	37.9513889	-91.77111109999998																						[37.73, 37.73]	[-92.15, -92.15]	era5.conv._2:3938	era5_2	19641023	19641112	2:3938	0-20500-0-3938	[38, 85, 104, 105, 106, 107, 117]	identified
2	2		FT LNRD WD AAF	37.75	-92.15	351.12960000000004				3938.0	19760101.0	19811231.0		2.2		0-20500-0-3938	WBAN	rolla	41.4	37.9513889	-91.77111109999998																						[37.73, 37.73]	[-92.15, -92.15]	era5.conv._2:3938	era5_2	19641023	19641112	2:3938	0-20500-0-3938	[38, 85, 104, 105, 106, 107, 117]	identified
3	3		FT LNRD WD AAF	37.75	-92.15	351.12960000000004				3938.0	19811231.0	19950101.0		2.2		0-20500-0-3938	WBAN	rolla	41.4	37.9513889	-91.77111109999998																						[37.73, 37.73]	[-92.15, -92.15]	era5.conv._2:3938	era5_2	19641023	19641112	2:3938	0-20500-0-3938	[38, 85, 104, 105, 106, 107, 117]	identified
4	4		DIXON	37.98	-92.12	366.0648				93968.0	19320101.0	19370228.0		27.9		0-20500-0-93968	WBAN	rolla	41.4	37.9513889	-91.77111109999998																						[37.73, 37.73]	[-92.15, -92.15]	era5.conv._2:3938	era5_2	19641023	19641112	2:3938	0-20500-0-3938	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20400-0-nan	CHUAN	rolla	41.4	37.9513889	-91.77111109999998																						[37.73, 37.73]	[-92.15, -92.15]	era5.conv._2:3938	era5_2	19641023	19641112	2:3938	0-20500-0-3938	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		(made up station ID) KTBN Fort Leonard Wood (operated by US Army), MO (WBAN=03938)	37.75	-92.15	-999.0				72444.0				2.2		0-20600-0-72444	SCHROEDER	rolla	41.4	37.9513889	-91.77111109999998		72444.0	2528.0	1964-10-01 00:00:00	1964-10-01 00:00:00																	[37.73, 37.73]	[-92.15, -92.15]	era5.conv._2:3938	era5_2	19641023	19641112	2:3938	0-20500-0-3938	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20700-0-nan	WMO	rolla	41.4	37.9513889	-91.77111109999998																						[37.73, 37.73]	[-92.15, -92.15]	era5.conv._2:3938	era5_2	19641023	19641112	2:3938	0-20500-0-3938	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20800-0-nan	AMMA	rolla	41.4	37.9513889	-91.77111109999998																						[37.73, 37.73]	[-92.15, -92.15]	era5.conv._2:3938	era5_2	19641023	19641112	2:3938	0-20500-0-3938	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															0-20111-0-nan	HARA	rolla	41.4	37.9513889	-91.77111109999998																						[37.73, 37.73]	[-92.15, -92.15]	era5.conv._2:3938	era5_2	19641023	19641112	2:3938	0-20500-0-3938	[38, 85, 104, 105, 106, 107, 117]	identified
